id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path_x,poster_path_y,profit,ROI,year,imdb_url,poster_url
857451,Circus Maximus,6.7,19.0,Released,2023-07-27,0.0,76.0,0.0,tt28492104,en,Circus Maximus,"Travis Scott takes his audience on a mind-bending visual odyssey across the globe, woven together by the speaker rattling sounds of his highly anticipated upcoming album ""UTOPIA"". A surreal and psychedelic journey, uniting a collective of visionary filmmakers from around the world in a kaleidoscopic exploration of human experience and the power of soundscapes.",0.8251,UTOPIA IS WHEREVER YOU ARE.,Music,"Cactus Jack Films, byNWR, CANADA, Based On A True Story, MAI Productions, EDGLRD, Swamp Studios, Phantasm, A24","Denmark, Spain, United States of America",English,"RaysCorruptedMind, Rick Rubin, Sheck Wes, James Blake, Lizzielou Corfixen, Travis Scott, Jazzelle Zanaughtti, Xenia Sharapova, Yung Lean, Lola Corfixen, Teezo Touchdown","Nicolas Winding Refn, Gaspar Noé, Valdimar Jóhannsson, Travis Scott, Kahlil Joseph, Harmony Korine, Andrew Dosunmu",Łukasz Żal,Travis Scott,"White Trash Tyler, David Stromberg, Jón Bjarni Guðmundsson, Imran Siddiq, Andri Thor Birgisson, Alexa Dedlow, Trausti Haflidason, Oscar Tiné, Sam Lecca, Hrönn Kristinsdóttir, Travis Scott, Kweku Mandela, Kathleen Heffernan, Larry Jackson, Gary Farkas",,6.1,782.0,/u54X9NvsbLL6UDceqXInYMlKDsf.jpg,,0.0,0.0,2023,https://www.imdb.com/title/tt28492104/,https://image.tmdb.org/t/p/w500/u54X9NvsbLL6UDceqXInYMlKDsf.jpg
858017,I Saw the TV Glow,6.028,479.0,Released,2024-05-03,5396508.0,100.0,10000000.0,tt15574270,en,I Saw the TV Glow,"Teenager Owen is just trying to make it through life in the suburbs when his classmate Maddy introduces him to a mysterious TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack.",7.1633,Look a little closer.,"Drama, Horror","A24, Fruit Tree, Smudge Films, Hypnic Jerk",United States of America,English,"Raina Block, Marlyn Bandiero, Wilson Flores, Ian Foreman, Kenneth Kyle Martinez, Conner O'Malley, Emma Portner, Danny Tamberelli, Fred Durst, Haley Dahl, Kris Esfandiari, Jack Haven, Justice Smith, Michael C. Maronna, Bailey Wollowitz, Elizabeth Scopel, Albert Birney, Amber Benson, Phoebe Bridgers, Julie Lodhy, Tyler Dean Flores, Lily Rothman, Timothy Allan, Lindsey Jordan, Thommy Northcut, Danielle Deadwyler, Helena Howard, Madaline Riley",Jane Schoenbrun,Eric K. Yue,Jane Schoenbrun,"Dave McCary, Taylor Shung, Kevin Kelly, Sarah Winshall, Luca Intili, Ali Herting, Emma Stone",Alex G,5.8,37225.0,/hS4GYkYpN1rfl4GIxyc02sCyfAj.jpg,https://image.tmdb.org/t/p/original//hS4GYkYpN1rfl4GIxyc02sCyfAj.jpg,-4603492.0,-46.03492,2024,https://www.imdb.com/title/tt15574270/,https://image.tmdb.org/t/p/w500/hS4GYkYpN1rfl4GIxyc02sCyfAj.jpg
860278,Stephen Curry: Underrated,7.58,87.0,Released,2023-07-21,0.0,110.0,0.0,tt15210256,en,Stephen Curry: Underrated,"The remarkable coming-of-age story of Stephen Curry—one of the most influential, dynamic, and unexpected players in basketball history—and his rise from an undersized college player to a four-time NBA champion.",5.7801,From underdog to unstoppable.,Documentary,"A24, Unanimous Media, Proximity Media, NBA Entertainment",United States of America,English,"Ayesha Curry, Draymond Green, Kevin Durant, Dell Curry, Patrick Ewing, Stephen Curry, Glenn 'Doc' Rivers, Reggie Miller",Peter Nicks,Sean Havey,,"Zinzi Coogler, Emily Osborne, Erick Peyton, Stephen Curry, Peter Nicks, Sev Ohanian, Ryan Coogler",Nathan Matthew David,7.3,4808.0,/mFpnGiDrY9Brz4FQLKBKX1uCbl.jpg,https://image.tmdb.org/t/p/original//mFpnGiDrY9Brz4FQLKBKX1uCbl.jpg,0.0,0.0,2023,https://www.imdb.com/title/tt15210256/,https://image.tmdb.org/t/p/w500/mFpnGiDrY9Brz4FQLKBKX1uCbl.jpg
869626,Marcel the Shell with Shoes On,7.68,610.0,Released,2022-06-24,6909209.0,90.0,6000000.0,tt15339456,en,Marcel the Shell with Shoes On,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. When a documentarian discovers them amongst the clutter of his Airbnb, his resulting short film brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.",4.1743,Everybody loves Marcel.,"Animation, Comedy, Drama, Family","Cinereach, Chiodo Bros. Productions, You Want I Should, Human Woman, Sunbeam TV & Films, A24",United States of America,"English, Español, Português","Nathan Fielder, Andy Richter, Joe Gabler, Isabella Rossellini, Sam Painter, Jenny Slate, Scott Osterman, Shari Finkelstein, Thomas Mann, Jamie Leonhart, Blake Hottle, Sarah Thyre, Jessi Klein, Rosa Salazar, Lesley Stahl, Peter Bonerz, Dean Fleischer Camp, Jeremy Evans",Dean Fleischer Camp,"Bianca Cline, Eric Adkins","Dean Fleischer Camp, Jenny Slate, Elisabeth Holm, Nick Paley","Nion McEvoy, Caroline Kaplan, William Byerley, Andrew Goldman, Jenny Slate, Philipp Engelhorn, Elisabeth Holm, Paul S. Mezey, George Rush, Dean Fleischer Camp, Michael Raisler",Rich Vreeland,7.6,31682.0,/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg,,909209.0,15.153483333333334,2022,https://www.imdb.com/title/tt15339456/,https://image.tmdb.org/t/p/w500/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg
882292,"Phoebe Robinson: Sorry, Harriet Tubman",0.0,0.0,Released,2021-10-14,0.0,56.0,0.0,tt15513290,en,"Phoebe Robinson: Sorry, Harriet Tubman","﻿After a truly trash year, actor, producer, and New York Times bestselling author Phoebe Robinson is finally out of quarantine and ready to get back onstage. Bringing her signature brand of authentic confessional humor to her first-ever solo stand-up special, Robinson gets real about therapy, interracial dating, reparations, hanging out with Michelle Obama, aging out of watching civil rights movies, and more in a no-holds-barred hour of comedy that’s both unflinchingly honest – and uniquely hilarious.",1.502,,Comedy,"A24, Tiny Reparations",United States of America,English,Phoebe Robinson,Kristian Mercado Figueroa,,Phoebe Robinson,"Mai Huynh, Jose Acevedo, Ravi Nandan, Inman Young, Phoebe Robinson, Alli Reich, Corey Deckler",,5.1,74.0,/dIaGDeqCXQ3vp9hicJoajcIEoQy.jpg,https://image.tmdb.org/t/p/original//dIaGDeqCXQ3vp9hicJoajcIEoQy.jpg,0.0,0.0,2021,https://www.imdb.com/title/tt15513290/,https://image.tmdb.org/t/p/w500/dIaGDeqCXQ3vp9hicJoajcIEoQy.jpg
896536,The Legend of Ochi,6.247,93.0,Released,2025-04-18,4588865.0,95.0,10000000.0,tt8866456,en,The Legend of Ochi,"In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. But when Yuri discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home.",190.4521,Something else is out there.,"Family, Fantasy, Adventure","A24, Encyclopedia Pictura, Neighborhood Watch, Year of the Rat, AGBO, Access Entertainment, IPR.VC","Finland, United States of America",English,"Razvan Stoica, Victoria Dicu, Anna L. Coats, Finn Wolfhard, Andrei Antoniu Anghel, Helena Zengel, Gabriel Spahiu, Zoe Midgley, Andreea Mustata, Ioana Stefan, Carol Bors, Alexandru Condurat, Meara O'Reilly, Emanuel Stoicescu, Ana Maria Cucută, Willem Dafoe, Eduard Ionut Cucu, Stefan Burlacu, Emily Watson, David Andrei Baltatu, Eduard Mihail Oancea, Puiu-Mircea Lăscuș, Paul Manalatos, Alexandra Dușă, Tomas Otto Ghela",Isaiah Saxon,Evan Prosofsky,Isaiah Saxon,"Louise Lovegrove, Joe Russo, Jonathan Wang, Traci Carlson, Anthony Russo, Alex Plapinger, Angela Russo-Otstot, Mike Larocca, Isaiah Saxon, Richard Peete",David Longstreth,6.0,3333.0,/wVujUVvY4qvKARAslItQ4ARKqtz.jpg,https://image.tmdb.org/t/p/original//uj2pfFXb1cjqQLTjyEQuyFiemUf.jpg,-5411135.0,-54.11135,2025,https://www.imdb.com/title/tt8866456/,https://image.tmdb.org/t/p/w500/wVujUVvY4qvKARAslItQ4ARKqtz.jpg
900742,Mo Amer: Mohammed in Texas,4.5,6.0,Released,2021-11-30,0.0,64.0,0.0,tt15845288,en,Mo Amer: Mohammed in Texas,"In his hometown of Houston, Mo Amer takes on pandemic panic, disappointing Bradley Cooper, hummus appropriation and the subtle art of cursing in Arabic.",1.813,,Comedy,A24,United States of America,"English, العربية",Mo Amer,Jay Chapman,,Mo Amer,Jay Chapman,,6.7,1154.0,/uyhdQxbl1UQIVTPzCOxc1d5eunx.jpg,https://image.tmdb.org/t/p/original//uyhdQxbl1UQIVTPzCOxc1d5eunx.jpg,0.0,0.0,2021,https://www.imdb.com/title/tt15845288/,https://image.tmdb.org/t/p/w500/uyhdQxbl1UQIVTPzCOxc1d5eunx.jpg
929590,Civil War,6.86,3595.0,Released,2024-04-10,126542249.0,109.0,50000000.0,tt17279496,en,Civil War,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",17.0605,Welcome to the frontline.,"War, Action, Drama","DNA Films, IPR.VC, A24","Finland, United Kingdom, United States of America",English,"Stephen McKinley Henderson, Wagner Moura, Alexa Mansour, Jin Ha, Greg Hill, Justin James Boykin, Jess Matney, Ryan Austin Bryant, Robert Tinsley, Justin Garza, Simeon Freeman, Timothy LaForce, Kevin Howell, Evan Holtzman, James Yaegashi, Tim James, Evan Lai, Nick Offerman, Nelson Lee, Vince Pisani, Randy S. Love, Peter Nguyen, Brent Moorer Gaskins, Easy Ian Radcliffe, Anthony King-West, Xavier Mills, Dean Grimes, Ashley Lillig, Juan Szilagyi, Juani Feliz, Adam Rivette, Martha B. Knighton, Jefferson White, Jeff Bosley, Daniel Patrick Shook, Ernest 'Scooby' Rogers, Kirsten Dunst, Melissa Saint-Amand, Jesse Plemons, Edmund Donovan, Kevin Kedgley, Cody Marshall, Miles Johnson, Jared Shaw, Jojo T. Gibbs, Tywaun Tornes, Cora Maple Lindell, Temper Lavigne, Vinnie Varon, Joe Manuel Gallegos Jr., Sonoya Mizuno, LePrix Robinson, Brian Philpot, Lauren Marie Gordon, Karl Glusman, Jaclyn White, Cailee Spaeny",Alex Garland,Rob Hardy,Alex Garland,"Gregory Goodman, Elisa Alvares, Allon Reich, Timo Argillander, Andrew Macdonald","Geoff Barrow, Ben Salisbury",7.0,240785.0,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,https://image.tmdb.org/t/p/original//sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,76542249.0,153.084498,2024,https://www.imdb.com/title/tt17279496/,https://image.tmdb.org/t/p/w500/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg
933738,Ali Wong: Don Wong,7.0,41.0,Released,2022-02-14,0.0,59.0,0.0,tt17542000,en,Ali Wong: Don Wong,"In her third Netflix stand-up special, Ali Wong reveals her wildest fantasies, the challenges of monogamy and how she really feels about single people.",5.347,,Comedy,A24,United States of America,"English, Español",Ali Wong,Nahnatchka Khan,Jason Vandermer,Ali Wong,"Ravi Nandan, Corey Deckler, Alli Reich, Nahnatchka Khan, Inman Young, Ali Wong",,6.6,3567.0,/rhwfoNRrTTLbdkkqjjC6yCDZXte.jpg,https://image.tmdb.org/t/p/original//rhwfoNRrTTLbdkkqjjC6yCDZXte.jpg,0.0,0.0,2022,https://www.imdb.com/title/tt17542000/,https://image.tmdb.org/t/p/w500/rhwfoNRrTTLbdkkqjjC6yCDZXte.jpg
939997,Dicks: The Musical,4.472,36.0,Released,2023-10-06,1472114.0,86.0,8000000.0,tt7130916,en,Dicks: The Musical,Two self-obsessed businessmen discover they're long-lost identical twins and come together to plot the reunion of their eccentric divorced parents.,2.8346,We’re Identical Fucking Twins!,"Music, Comedy","A24, Chernin Entertainment",United States of America,English,"Nick Offerman, Danielle Perez, Bowen Yang, Marius de Vries, Oscar Montoya, Megan Mullally, Blake Daniel, Desiree Estrada, Frank Todaro, D'Arcy Carden, Yoli Lara, Nathan Lane, Amy Jo Jackson, Eric Ritter, Tom Kenny, Josh Sharp, Megan Thee Stallion, Aaron Jackson, Sonya Eddy",Larry Charles,Michelle Lawler,"Aaron Jackson, Josh Sharp","Kori Adelson, Jeremy Reitz, Larry Charles, Josh Sharp, Marius de Vries, Aaron Jackson, James Spetner, Peter Chernin, Jenno Topping","Karl Saint Lucy, Marius de Vries",5.3,3827.0,/A7twVw7LkB9Cq1As1YiN7J7jW3h.jpg,https://image.tmdb.org/t/p/original//8yVGumeBFefa1Yk4Ha5TiR6Fpac.jpg,-6527886.0,-81.598575,2023,https://www.imdb.com/title/tt7130916/,https://image.tmdb.org/t/p/w500/A7twVw7LkB9Cq1As1YiN7J7jW3h.jpg
948549,Love Lies Bleeding,6.6,776.0,Released,2024-03-07,12778225.0,104.0,10000000.0,tt19637052,en,Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Las Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou’s criminal family.",8.893,Revenge gets ripped.,"Crime, Romance, Thriller","Film4 Productions, Escape Plan, A24, Lobo Films","United Kingdom, United States of America",English,"Catherine Haun, Dave Franco, Lontrell Anderson, David DeLao, Jamie Javier Guerreo, Eldon Jones, Crystal Mayes, Jerry G. Angelo, Orion Carrington, Kristen Stewart, Katy O'Brian, Mikandrew, Roger Ivens, Keith Jardine, Anna Baryshnikov, Tait Fletcher, Matthew Blood-Smyth, Hilary Fleming, Kim S. Monti, Jena Malone, Ed Harris",Rose Glass,Ben Fordesman,"Weronika Tofilska, Rose Glass","David Kimbangi, Ollie Madden, Daniel Battsek, Susan Kirr, Oliver Kassman, Andrea Cornwell",Clint Mansell,6.6,57904.0,/p7jyFWiLyHPttqYBFAlLJwtYTYH.jpg,https://image.tmdb.org/t/p/original//p7jyFWiLyHPttqYBFAlLJwtYTYH.jpg,2778225.0,27.782249999999998,2024,https://www.imdb.com/title/tt19637052/,https://image.tmdb.org/t/p/w500/p7jyFWiLyHPttqYBFAlLJwtYTYH.jpg
949423,Pearl,7.2,2197.0,Released,2022-09-16,10139416.0,102.0,1000000.0,tt18925334,en,Pearl,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",9.2362,An X-traordinary origin story.,"Horror, Thriller","A24, Little Lamb Productions",United States of America,"English, Deutsch","Todd Rippon, Shaman Theron, Amelia Reid, Alistair Sewell, Lauren Stewart, Emma Jenkins-Purro, Gabe McDonnell, Tandi Wright, David Corenswet, Mia Goth, Matthew Sunderland, Grace Acheson",Ti West,Eliot Rockett,"Mia Goth, Ti West","Karina Manashil, Peter Phok, Kevin Turen, Ti West, Jacob Jaffke, Sam Levinson, Dennis Cummings, Mia Goth, Kid Cudi, Ashley Levinson, Harrison Kreiss","Tyler Bates, Tim Williams",7.0,141310.0,/z5uIG81pXyHKg7cUFIu84Wjn4NS.jpg,https://image.tmdb.org/t/p/original//ulBLIBqvdnf4H6JBt0OpMCU1ECn.jpg,9139416.0,913.9416000000001,2022,https://www.imdb.com/title/tt18925334/,https://image.tmdb.org/t/p/w500/z5uIG81pXyHKg7cUFIu84Wjn4NS.jpg
951029,Look Into My Eyes,5.8,13.0,Released,2024-09-06,0.0,108.0,0.0,tt19121796,en,Look Into My Eyes,"A group of New York City psychics conduct deeply intimate readings for their clients, revealing a kaleidoscope of loneliness, connection, and healing.",1.3069,,Documentary,"A24, Drifting Cloud Productions, Artemis Rising, Chicken & Egg Films, Secret Sauce Media",United States of America,English,"Nikenya Hall, Phoebe Hoffman, Eugene Grygo, Per Erik Borja",Lana Wilson,Stephen T. Maing,,"Emily Osborne, Shizuka Asakawa, Ruth Ann Harnisch, Nicole Stott, Kyle Martin, Lana Wilson, Regina K. Scully",,5.5,567.0,/uEieJvULQZ0J06WxaJu3l8mAsMg.jpg,https://image.tmdb.org/t/p/original//63Bb1jmhq1rysUtNw788S3VpfZp.jpg,0.0,0.0,2024,https://www.imdb.com/title/tt19121796/,https://image.tmdb.org/t/p/w500/uEieJvULQZ0J06WxaJu3l8mAsMg.jpg
959548,The Governesses,0.0,0.0,Post Production,,0.0,0.0,0.0,tt19393768,en,The Governesses,"Three rebellious governesses upend the household they work in - inspiriting the minds of the males in their care, igniting the imaginations of the bohemian couple who employ them, and abandoning their charges for erotic adventures.",0.785,,Drama,"A24, BBC Film, Element Pictures, BBC, Arts Council of England, British Screen","Ireland, Spain, United Kingdom, United States of America",English,"Lily-Rose Depp, Renate Reinsve, HoYeon",Joe Talbot,,"Joe Talbot, Anne Serre, Olivia Gatwood","Andrew Lowe, Angus Lamont, Rob Richert, Ed Guiney",,,,/cMf9ExBa96Z6rj2lEaKCy9e1j6d.jpg,https://image.tmdb.org/t/p/original//cMf9ExBa96Z6rj2lEaKCy9e1j6d.jpg,0.0,0.0,,https://www.imdb.com/title/tt19393768/,https://image.tmdb.org/t/p/w500/cMf9ExBa96Z6rj2lEaKCy9e1j6d.jpg
962537,Jerry Lee Lewis: Trouble in Mind,7.6,5.0,Released,2022-05-22,0.0,71.0,0.0,tt11764342,en,Jerry Lee Lewis: Trouble in Mind,"An electrifying glimpse into the complex life and thrilling, unparalleled performances of rock and roll's first and wildest practitioner: Jerry Lee Lewis.",2.895,,"Documentary, Music","Jagged Films, Live Nation Productions, Inaudible Films, Shangri-La Entertainment, A24",United States of America,English,"Ed Sullivan, Mickey Gilley, Jerry Lee Lewis, Myra Lewis Williams",Ethan Coen,,,"Michael Rapino, Mick Jagger, T Bone Burnett, Callie Khouri, Peter Afterman, Stuart M. Besser, Steve Bing, Victoria Pearman, Ryan Kroft",,6.5,415.0,/4kNAnPnYnwcTqGC5k5KLbPe8v5N.jpg,https://image.tmdb.org/t/p/original//4kNAnPnYnwcTqGC5k5KLbPe8v5N.jpg,0.0,0.0,2022,https://www.imdb.com/title/tt11764342/,https://image.tmdb.org/t/p/w500/A5rLX2MgUMAsdpT0Jbd7c1JiSM8.jpg
976976,Wizards!,0.0,0.0,Post Production,,0.0,0.0,0.0,tt20255394,en,Wizards!,The problems of two unlucky beach bar operators starts when they find stolen loot that they really should have left alone.,0.7455,,Comedy,"Plan B Entertainment, A24, See-Saw Films","United Kingdom, United States of America",English,"Rahel Romahn, Naomi Scott, Franz Rogowski, Sean Harris, Pete Davidson, Orlando Bloom",David Michôd,Germain McMicking,"David Michôd, Joel Edgerton","Iain Canning, Jeremy Kleiner, Emile Sherman, Dede Gardner, Liz Watts",,,,,https://image.tmdb.org/t/p/original//8J5rMKSC4Vrm81AKJvWaW7HCG92.jpg,0.0,0.0,,https://www.imdb.com/title/tt20255394/,
980537,Earth Mama,6.3,24.0,Released,2023-07-07,0.0,101.0,0.0,tt18382328,en,Earth Mama,"A pregnant single mother, with two children in foster care, embraces her Bay Area community as she fights to reclaim her family.",0.959,,Drama,"A24, Park Pictures Features, Academy Films, Film4 Productions","United States of America, United Kingdom",English,"Alysia Lembkey, Cynthia Mosby, Javon Mabon, Kenneth Woodward, La Keisha Fuller, Etienne Vick, Cheyann Orsua, Erika Alexander, Tina Robinson, Qeashaun Thompson, Joseph Payne, Bokeem Woodbine, Slim Yani, James Allen, Tavia Percia, Toni Johnson, Venee Call-Ferrer, Angelica Gabriella Allen, Vianca Turner, Marsai Jackson, Tia Taugavau, Varsha Chand, Timothy A. Slater, Cabran E. Chamberlain, Frank Scozzari, Tiffany Garner, Tia Nomore, Mike Bigasan, Doechii, Bruhfromlastnight, Anankha Pereira, Clenetta Mars, Joseph Nu'u Taugavau, Dominic Fike, Nathan Hunter, Kevin Berndt, Olivia Luccardi, Izzy, Autumn Mirassou, Leila Glenn, Sharon Duncan-Brewster, Randy Lambert, Amber Ramsey, Alexis Rivas, Tina D'Elia, Keta Price, JF Davis, Kami Jones, Marley Thompson, Davina Countee, Harry Chen, Dede Patterson, Ca'Ron Jaden Coleman, Renysha 'Nee Nee' Franklin",Savanah Leaf,Jody Lee Lipes,Savanah Leaf,"Cameron Washington, Sam Bisbee, Shirley O'Connor, Cody Ryder, Ben Coren, Simon Cooper, Medb Riordan, Jackie Kelman Bisbee, Christine D'Souza Gelb, James Wilson, Savanah Leaf, David Kimbangi, Lance Acord",Kelsey Lu,6.6,1209.0,/pA20kQaKxPvUbPeXyyc6ENJEEuN.jpg,https://image.tmdb.org/t/p/original//99EZSkKhE4HPoEnz0N4QX42MwFR.jpg,0.0,0.0,2023,https://www.imdb.com/title/tt18382328/,https://image.tmdb.org/t/p/w500/pA20kQaKxPvUbPeXyyc6ENJEEuN.jpg
982782,Untitled Frank Ocean Project,0.0,0.0,Rumored,,0.0,0.0,0.0,tt35636037,en,Untitled Frank Ocean Project,Plot TBA.,0.2534,,,"A24, 2AM",United States of America,English,"Taylor Russell, David Jonsson",Frank Ocean,,Frank Ocean,,,,,/9PFYPsFqwin0EKcYIOlZytP8spl.jpg,https://image.tmdb.org/t/p/original//9PFYPsFqwin0EKcYIOlZytP8spl.jpg,0.0,0.0,,https://www.imdb.com/title/tt35636037/,https://image.tmdb.org/t/p/w500/9PFYPsFqwin0EKcYIOlZytP8spl.jpg
988816,Would It Kill You to Laugh? Starring Kate Berlant + John Early,5.6,5.0,Released,2022-06-24,0.0,52.0,0.0,tt19266900,en,Would It Kill You to Laugh? Starring Kate Berlant + John Early,"Kate Berlant and John Early play celebrities reuniting after a public falling-out at a moderated TV event interspersed with absurdist sketches of varying characters, from strippers to a family of beavers.",3.86,,Comedy,A24,United States of America,English,"Aria Surrec, Meredith Vieira, Bella Leia, Frank Scozzari, Nazaneen Colton, Hope Shapiro, Riley Vuong, Matt Gourley, Kate Berlant, Quintún Muñoz, Vincent Lionetti, Blair Beeken, Morgan Gruer, Adam Ryan Rennie, Frankie Quinones, John Early, Ed Malone, Cici Lau, Adam Leiva, Madison Thomas, Chedi Chang",Andrew DeYoung,Arlene Muller,"John Early, Andrew DeYoung, Kate Berlant","Nathan Reinhart, Ravi Nandan, Alli Reich, Andrew DeYoung, Kate Berlant, Natalie Teter, John Early, Inman Young",Nicholas Krgovich,6.2,421.0,/nNdAhOyXuv5ib1EBQeuoOAsnd0l.jpg,https://image.tmdb.org/t/p/original//nNdAhOyXuv5ib1EBQeuoOAsnd0l.jpg,0.0,0.0,2022,https://www.imdb.com/title/tt19266900/,https://image.tmdb.org/t/p/w500/nNdAhOyXuv5ib1EBQeuoOAsnd0l.jpg
989662,A Different Man,7.025,281.0,Released,2024-08-24,1169365.0,112.0,0.0,tt21097228,en,A Different Man,"Aspiring actor Edward undergoes a radical medical procedure to drastically transform his appearance. But his new dream face quickly turns into a nightmare, as he loses out on the role he was born to play and becomes obsessed with reclaiming what was lost.",7.8443,"The more you change, the more you stay the same.","Comedy, Drama","A24, Killer Films, Grand Motel Films",United States of America,"English, Pусский","Caroline Golum, Charlie Korsmo, Miles G. Jackson, C. Mason Wells, Danielle Burgos, Jon Dieringer, Malachi Weir, John Keating, Sebastian Stan, David Joseph Regelmann, Annelise Ogaard, Sergio Delavicci, Alison Midstokke, Sammy Mena, John Hewson, JJ McGlone, Lucy Kaminsky, Vanessa McDonnell, Eleanore Pienta, Chrissie Riedhofer, Christopher Spurrier, Emma Easton, Rory McGuire, Aaron Schimberg, Juney Smith, Corey Taylor, James Foster, Jr., Doug Barron, Billy Griffith, Stephee Bonifacio, Owen Kline, Renate Reinsve, Adam Pearson, John Klacsmann, Cornelius Horgan, Jarvis Tomdio, Katie Takahashi, Nina White, Peter D. Straus, Lawrence Arancio, Jed Rapfogel, Ethan Lusk, Martin Ewens, Cameron Steinfeld, Marley Ficalora, Hanna Edizel, Allan Anthony Smith, Neal Davidson, Cosmo Bjorkenheim, Trenton Hudson, Sean Berman, Michael Shannon, Liana Runcie, Marc Geller, Karoline, Bruce Kitzmeyer, Dena Winter, Patrick Wang, Mikaela Moody",Aaron Schimberg,Wyatt Garfield,Aaron Schimberg,"Vanessa McDonnell, Gabriel Mayers, Aaron Schimberg, Sebastian Stan, Christine Vachon",Umberto Smerilli,6.9,30444.0,/lZZKTEvo92u1J5pm7QoEA5yN3du.jpg,https://image.tmdb.org/t/p/original//AlxPN7AKlu908ppiiNvypnmlU2d.jpg,1169365.0,0.0,2024,https://www.imdb.com/title/tt21097228/,https://image.tmdb.org/t/p/w500/lZZKTEvo92u1J5pm7QoEA5yN3du.jpg
1016848,The Front Room,5.3,83.0,Released,2024-09-05,3165361.0,95.0,3500000.0,tt21905744,en,The Front Room,"Everything goes to hell for newly-pregnant Belinda after her mother-in-law moves in. As the diabolical guest tries to get her claws on the child, Belinda must draw the line somewhere.",5.2821,All hell moves in.,Horror,"A24, 2AM, Two & Two Pictures","United Kingdom, United States of America",English,"Scottie DiGiacomo, Kathryn Hunter, Wendy Heagy, Rueby Wray, Chasity Orr, Toree Hill, Ellen J. Maddow, Mary Catherine Wright, Morgen McKynzie, Neal Huff, Desi Ramos, David Manis, Mary Testa, Kerry Flanagan, Brandy Norwood, Charlize Orr, Andrew Burnap","Sam Eggers, Max Eggers",Ava Berkofsky,"Susan Hill, Sam Eggers, Max Eggers","Erika Hampson, Lucan Toh, Julia Oh, Kevin Rowe, David Hinojosa, Babak Anvari",Marcelo Zarvos,4.6,5550.0,/zjkU6mZH9dMbQK2B622MlsRT8uw.jpg,https://image.tmdb.org/t/p/original//p0qqnfmhmJYYz73jK7UOwP3ZUgn.jpg,-334639.0,-9.561114285714286,2024,https://www.imdb.com/title/tt21905744/,https://image.tmdb.org/t/p/w500/zjkU6mZH9dMbQK2B622MlsRT8uw.jpg
1023922,MaXXXine,6.4,1082.0,Released,2024-07-04,22057160.0,103.0,1000000.0,tt22048412,en,MaXXXine,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",8.8765,Hollywood is a killer.,"Horror, Thriller","A24, Motel Mojave, Access Entertainment",United States of America,English,"Deborah Geffner, Elizabeth Debicki, Toby Huss, Alison Wonderland, Cecilia Yesuil Kim, Michelle Monaghan, Melissa Kaye Bontempt, Lily Collins, Simon Prast, Vera Myers, Susan Pingleton, Giancarlo Esposito, Clayton Farris, Albert Kong, Allen Waiserman, Brad Swanick, Mia Goth, Kristin Carey, Bobby Cannavale, Larry Fessenden, Marcus LaVoi, Zachary Mooren, Chloe Farnworth, Daniel Lench, Sophie Thatcher, Kevin Bacon, Marlyn Ortiz, Pegah Rashti, Ned Vaughn, Uli Latukefu, Halsey, Taylor Kowalski, Charley Rowan McCain, Moses Sumney",Ti West,Eliot Rockett,Ti West,"Danny Cohen, Peter Phok, Mia Goth, Ti West, Harrison Kreiss, Kid Cudi, Jacob Jaffke, Len Blavatnik, Jeremy Reitz, Kevin Turen, Ashley Levinson, Sam Levinson",Tyler Bates,6.2,72363.0,/ArvoFK6nlouZRxYmtIOUzKIrg90.jpg,https://image.tmdb.org/t/p/original//ArvoFK6nlouZRxYmtIOUzKIrg90.jpg,21057160.0,2105.716,2024,https://www.imdb.com/title/tt22048412/,https://image.tmdb.org/t/p/w500/ArvoFK6nlouZRxYmtIOUzKIrg90.jpg
